fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1550,1.3862943611198906,1.9459101490553128,4.343935283551159,35.4746290499999,33.89894755,5.883604000297132,-0.0156274398299077,0.551597334578632,0.551597334578632,0.7383119739757779,2.232341141578414,3.133486945760925,0.09375160778168881,0.4505940607689354,0,1.1089879470933917,0,0.01847617108809519,0,100.30025229387935,0,4.189160791504705,0,0.6713636363636363,0
1307,2.19722457733622,2.9444389791664403,4.669908687128329,35.5250182999999,33.89523578,6.12371107724761,1.534262320439429,-0.18308824993480588,0.18308824993480588,0.762594548994837,1.5860096677739142,2.1253670358948193,-0.02989825085234059,0.44921756319937456,0,1.1101293121536704,0,0.09418826442093085,0,7.073751937031967,0,4.444660269608859,0,0.6706060606060606,0
537,2.3978952727983707,2.3978952727983707,4.761549808447487,35.50988559,33.8941640199999,5.734861581125126,2.7663915025159964,0.2695248790746101,0.2695248790746101,0.8302815579924278,1.9857205035025176,1.9857205035025176,0.046997625881971476,0.4300876061218755,0,1.1590738160580378,0,0.06644913006444894,0,13.076146015091183,0,4.011900952037563,0,0.6706060606060605,0
619,2.4849066497880004,2.3978952727983707,4.028347199714946,35.48802905,33.89160786,5.028117142152654,1.77209775307598,0.0667121163564941,0.0667121163564941,0.8011641506805303,1.67995126618429,1.6211261698939976,0.013267812676284046,0.44295301244055807,0,1.036089768483982,0,0.12673943809713892,0,42.266446526782694,0,3.4460700156792043,0,0.668939393939394,0
183,1.6094379124341005,1.6094379124341005,3.2726440540763835,35.48877341,33.8909764699999,5.168789272710565,-0.8150443270305894,0.08154226794862707,0.08154226794862707,0.6331548611112514,2.033408079176452,2.033408079176452,0.01577589327913643,0.4415291846138914,0,1.050645774421997,0,0.16576974369329717,0,46.40329541728164,0,2.835929341299936,0,0.6674242424242425,0
1319,0.6931471805599453,1.0986122886681098,2.538605382121935,35.52700585,33.89655553,5.010291377076904,-0.4627891606739648,0.06448138101897616,0.06448138101897616,0.5066781931559046,2.310738199733397,3.6624333955613477,0.012869786638356305,0.46001723498472824,0,1.1927908596359476,0,0.024411285915179735,0,16.4449859255978,0,4.237377227802596,0,0.666969696969697,0
1084,2.5649493574615367,2.5649493574615367,4.815601275274616,35.50885882,33.87995086,5.492975083665157,1.77209775307598,0.38545557539109154,0.38545557539109154,0.8766836189727321,1.8774644658249666,1.8774644658249666,0.07017246019144482,0.458455944950486,0,1.0825875023062113,0,0.07988086177903966,0,9.355662431408817,0,3.6628915133590283,0,0.6636363636363637,0
1673,1.3862943611198906,1.3862943611198906,1.108892598075666,35.5288542799999,33.8892546499999,4.86876377409677,-1.1924218391670918,-1.6815025847030791,1.6815025847030791,0.2277565003205321,0.7998969260611211,0.7998969260611211,-0.34536540746732436,0.498970799161,0,1.153465383387469,0,0.008826218759001307,0,21.336219473825835,0,5.823166431633623,0,0.6630303030303031,0
1477,1.3862943611198906,1.0986122886681098,2.017167122195332,35.5316602899999,33.8964682,5.835419557077121,-1.1924218391670918,-1.3301973151640971,1.3301973151640971,0.34567645093298177,1.836104641284162,1.4550785019177335,-0.22795230097051908,0.44739381651239957,0,1.1008037262041,0,0.06236343414928092,0,14.502746817116222,0,3.5552434296604125,0,0.6627272727272727,0
861,1.0986122886681098,1.791759469228055,3.4455650827289057,35.53062502,33.8903524099999,4.819540389219409,-1.1924218391670918,0.6758529793041816,0.6758529793041816,0.7149156982761509,1.9230064871449297,3.136288496195594,0.14023183223362207,0.4333867902832955,0,1.1396850662014382,0,0.059704084250362235,0,23.743885507207832,0,3.453674777435528,0,0.6624242424242425,0
